L4_SRC_PORT,L4_DST_PORT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,FLOW_DURATION_MILLISECONDS,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,attack_index,dst_subnet_index,src_subnet_index
59660,80,0,0,0,0,0,0,445,323,6,4,0,445.0,323.0,177,52,52,177,29200,28960,3.0,0.0,0.0
36290,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
51598,280,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
45309,53,0,0,30402,1,21,0,63,95,1,1,0,63.0,95.0,95,63,63,95,0,0,5.0,0.0,0.0
51696,1106,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
43602,80,0,0,0,0,0,0,555,1282,9,7,4294686,180375.0,1321150.0,1018,40,40,1018,29200,65535,4.0,0.0,0.0
60808,80,0,0,0,0,0,0,268,240,5,4,4294920,268.0,240.0,60,52,52,60,29200,5792,3.0,0.0,0.0
53850,80,0,0,0,0,0,0,698,52,9,1,0,698.0,52.0,358,40,40,358,29200,65535,6.0,0.0,0.0
42443,53,0,0,0,0,0,0,72,66,1,1,0,72.0,66.0,72,66,66,72,0,0,0.0,0.0,0.0
44500,53,0,0,24851,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
51465,53,0,0,2139,12,86400,0,118,167,1,1,0,118.0,167.0,167,118,118,167,0,0,0.0,0.0,0.0
30887,132,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
47460,1092,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
44287,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
60039,2815,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
47891,3128,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
34418,53,0,0,43314,1,42,0,63,95,1,1,0,63.0,95.0,95,63,63,95,0,0,5.0,0.0,0.0
38359,543,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
55771,20000,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
44728,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
58892,80,0,0,0,0,0,0,526,2393,10,9,4294654,346180.0,2261132.0,1500,40,40,1500,29200,65535,4.0,0.0,0.0
44152,53,0,0,17286,1,0,0,67,67,1,1,0,67.0,67.0,67,67,67,67,0,0,5.0,0.0,0.0
35083,1123,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
35682,443,0,0,0,0,0,0,1038,5172,10,18,4294655,1038.0,5172.0,1406,52,52,1406,29200,28960,3.0,0.0,0.0
57582,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
53518,15660,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
34326,80,0,0,0,0,0,0,2674,1434,7,4,0,2674.0,1434.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
58815,53,0,0,39632,1,2660,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,5.0,0.0,0.0
57064,80,0,0,0,0,0,0,575,1494,5,5,0,575.0,1494.0,923,40,40,923,29200,65535,6.0,0.0,0.0
58358,21,0,0,0,0,0,0,60,40,1,1,0,60.0,40.0,60,40,40,60,29200,0,4.0,0.0,0.0
56018,80,0,0,0,0,0,0,534,2239,5,6,0,534.0,2239.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
44872,2761,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
33480,15122,0,0,0,0,0,0,60,0,1,0,0,60.0,0.0,60,60,0,60,29200,0,3.0,0.0,0.0
43846,53,0,0,18956,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
47872,80,0,0,0,0,0,0,2470,590,7,5,0,2470.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
47718,80,0,0,0,0,0,0,2137,590,7,5,0,2137.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
57678,80,0,0,0,0,0,0,689,334,5,5,0,689.0,334.0,473,52,52,473,29200,26847,2.0,2.0,0.0
46177,10010,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
8899,34750,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,0,0,1.0,0.0,0.0
64926,13875,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
37622,7007,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
42202,53,0,0,7947,1,1846,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,5.0,0.0,0.0
46910,80,0,0,0,0,0,0,423,484,5,5,0,423.0,484.0,268,52,52,268,29200,28960,4.0,0.0,0.0
47901,1688,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
33110,80,0,0,0,0,0,0,712,739,6,4,0,712.0,739.0,575,52,52,575,29200,28960,2.0,0.0,0.0
37224,443,0,0,0,0,0,0,276,224,5,4,4294686,276.0,224.0,60,52,52,60,29200,28960,3.0,0.0,0.0
55622,21,0,0,0,0,0,331,4,84,1,1,0,697.0,617.0,105,52,52,105,0,46,4.0,1.0,0.0
57928,80,0,0,0,0,0,0,511,3812,5,7,0,511.0,3812.0,1500,52,52,1500,29200,28960,6.0,0.0,0.0
64327,1067,0,0,0,0,0,0,44,40,1,1,4294933,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
50729,1217,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
39247,53,0,0,15889,1,2448,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
47861,7001,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
58968,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
50848,80,0,0,0,0,0,0,3182,1128,13,9,4294097,2491691.0,590538.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
56460,80,0,0,0,0,0,0,2359,590,7,5,0,2359.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
14102,21933,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
47631,9081,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
443,43054,25088,98,0,0,0,0,10812,1848,33,15,4294389,10812.0,1848.0,1406,52,52,1406,28960,29200,0.0,0.0,0.0
52462,443,0,0,0,0,0,0,164,112,3,2,4294858,11252.0,6052.0,60,52,52,60,29200,28960,3.0,0.0,0.0
21986,65420,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
63681,10025,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
43026,443,0,0,0,0,0,0,1584,2236,11,9,4294964,1584.0,2236.0,1402,52,52,1402,29200,28960,0.0,0.0,0.0
35052,443,0,0,0,0,0,0,328,172,6,3,4294452,164164.0,11260.0,60,52,52,60,29200,28960,3.0,0.0,0.0
36424,80,0,0,0,0,0,0,164,112,3,2,4294904,164.0,112.0,60,52,52,60,29200,28960,6.0,0.0,0.0
37014,593,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
37608,80,0,0,0,0,0,0,732,751,6,5,0,732.0,751.0,535,52,52,535,29200,28960,2.0,0.0,0.0
44431,10001,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
52930,80,0,0,0,0,0,0,112,112,2,2,0,112.0,112.0,60,52,52,60,29200,28960,6.0,0.0,0.0
40266,53,0,0,31029,1,0,0,71,71,1,1,0,71.0,71.0,71,71,71,71,0,0,5.0,0.0,0.0
42064,80,0,0,0,0,0,0,659,1689,8,5,0,659.0,1689.0,618,40,40,618,29200,65535,4.0,0.0,0.0
80,35582,0,0,0,0,0,0,60,52,1,1,0,60.0,52.0,60,52,52,60,5792,229,0.0,0.0,0.0
37260,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
38576,80,0,0,0,0,0,0,435,3133,5,6,0,435.0,3133.0,1500,52,52,1500,29200,28960,4.0,0.0,0.0
34531,25,0,0,0,0,0,0,88,80,2,2,4293779,4444.0,4040.0,44,40,40,44,1024,0,0.0,0.0,0.0
43401,59564,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
53570,443,0,0,0,0,0,0,276,172,5,3,4294608,276.0,172.0,60,52,52,60,29200,28960,3.0,0.0,0.0
42916,80,0,0,0,0,0,0,164,112,3,2,4294952,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
56384,80,0,0,0,0,0,0,3428,642,8,6,0,3428.0,642.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
63887,8000,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
39125,19101,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
34490,3325,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
31218,3087,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
44629,1145,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
33463,2179,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
47442,53,0,0,26375,1,2074,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,5.0,0.0,0.0
20570,11617,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
46380,53,0,0,33014,1,2714,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
45147,32770,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
35355,53,0,0,37271,1,32,0,68,100,1,1,0,68.0,100.0,100,68,68,100,0,0,2.0,0.0,0.0
47914,443,0,0,0,0,0,0,112,476,2,9,4294920,112.0,476.0,60,52,52,60,29200,28960,3.0,0.0,0.0
44763,734,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
60562,53,0,0,23692,1,604800,0,138,234,2,2,0,138.0,234.0,117,69,69,117,0,0,0.0,0.0,1.0
42736,7999,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
50122,63146,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
34192,53,0,0,54525,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
57900,21,0,0,0,0,0,0,60,40,1,1,0,60.0,40.0,60,40,40,60,29200,0,4.0,0.0,0.0
33126,443,0,0,0,0,0,0,112,112,2,2,4294921,112.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
5222,41790,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
54722,53,0,0,24289,1,104,0,118,268,2,2,0,118.0,268.0,134,59,59,134,0,0,0.0,0.0,1.0
40525,53,0,0,5206,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
56764,1119,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
44732,1007,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
57979,80,0,0,0,0,0,0,112,60,2,1,0,112.0,60.0,60,52,52,60,29200,28960,3.0,0.0,0.0
80,57682,0,0,0,0,0,0,468,0,9,0,4294842,468.0,0.0,52,52,0,52,229,0,0.0,0.0,0.0
35085,3370,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
35417,53,0,0,25041,1,1823,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
443,59132,0,0,0,0,0,0,104,104,2,2,4294639,104.0,104.0,52,52,52,52,227,229,0.0,0.0,0.0
50733,683,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
61386,58311,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
46616,143,0,0,0,0,0,0,392,1843,6,5,0,392.0,1843.0,1452,52,52,1452,29200,28960,1.0,0.0,0.0
59241,3750,0,0,0,0,0,0,48,40,1,1,4294877,48.0,40.0,48,40,40,48,4096,0,0.0,0.0,0.0
35359,53,0,0,51073,28,0,0,68,68,1,1,0,68.0,68.0,68,68,68,68,0,0,2.0,0.0,0.0
34416,443,0,0,0,0,0,0,344,120,6,2,4294529,112232.0,6060.0,60,52,52,60,29200,28960,3.0,0.0,0.0
39125,3828,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
38146,443,41472,162,0,0,0,0,1812,9851,16,32,4294404,1700112.0,979160.0,1406,52,52,1406,29200,28960,3.0,0.0,0.0
54846,8080,0,0,0,0,0,0,571,784,5,4,0,571.0,784.0,620,52,52,620,29200,28960,0.0,0.0,0.0
23452,53221,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
58860,80,0,0,0,0,0,0,2536,1373,7,4,0,2536.0,1373.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
33998,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
80,45398,0,0,0,0,0,0,1331,52,1,1,0,1331.0,52.0,1331,52,52,1331,266,251,0.0,0.0,0.0
64016,4662,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
48190,80,0,0,0,0,0,0,1410,1490,12,8,4294017,693717.0,740750.0,586,52,52,586,29200,28960,2.0,0.0,0.0
6934,19297,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
36072,16992,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
33088,41817,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
40856,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
34914,80,0,0,0,0,0,0,754,940,6,4,0,754.0,940.0,776,52,52,776,29200,5792,2.0,1.0,0.0
50065,19842,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
443,46760,0,0,0,0,0,0,112,164,2,3,4294576,112.0,164.0,60,52,52,60,28960,29200,0.0,0.0,0.0
57998,443,0,0,0,0,0,0,164,112,3,2,4294920,11252.0,6052.0,60,52,52,60,29200,28960,3.0,0.0,0.0
0,0,3328,13,0,0,0,0,160,0,4,0,4294889,160.0,0.0,40,40,0,40,0,0,0.0,0.0,0.0
43245,2001,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
33926,80,0,0,0,0,0,0,164,112,3,2,4294920,164.0,112.0,60,52,52,60,29200,28960,6.0,0.0,0.0
38656,80,0,0,0,0,0,0,423,484,5,5,0,423.0,484.0,268,52,52,268,29200,28960,4.0,0.0,0.0
22810,23826,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
57078,80,0,0,0,0,0,0,268,240,5,4,0,268.0,240.0,60,52,52,60,29200,5792,3.0,0.0,0.0
49224,443,0,0,0,0,0,0,276,172,5,3,4294607,276.0,172.0,60,52,52,60,29200,28960,3.0,0.0,0.0
36548,80,0,0,0,0,0,0,268,240,5,4,4294951,268.0,240.0,60,52,52,60,29200,5792,3.0,0.0,0.0
44830,80,0,0,0,0,0,0,164,112,3,2,0,164.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
58614,53,0,0,64371,1,350,0,93,177,1,1,0,93.0,177.0,177,93,93,177,0,0,0.0,0.0,0.0
47895,1971,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
40720,80,0,0,0,0,0,0,40,0,1,0,0,40.0,0.0,40,40,0,40,1024,0,1.0,0.0,0.0
42979,53,0,0,25652,1,0,0,71,71,1,1,0,71.0,71.0,71,71,71,71,0,0,5.0,0.0,0.0
48141,7741,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
49062,57293,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
60813,53,0,0,16592,28,0,0,65,65,1,1,0,65.0,65.0,65,65,65,65,0,0,2.0,0.0,0.0
43245,1073,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
44600,6100,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
44222,80,0,0,0,0,0,0,1002,4284,13,12,4294624,1002.0,4284.0,1500,40,40,1500,29200,65535,6.0,0.0,0.0
47173,5999,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
42075,19283,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
57442,80,0,0,0,0,0,0,618,4530,8,7,4294951,618.0,4530.0,1500,52,52,1500,29200,5792,3.0,1.0,0.0
58932,6007,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
54875,1038,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
38467,1046,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
58664,80,0,0,0,0,0,0,3037,590,7,5,0,3037.0,590.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
50746,443,0,0,0,0,0,0,112,112,2,2,4294920,112.0,112.0,60,52,52,60,29200,28960,3.0,0.0,0.0
80,36660,0,0,0,0,0,0,112,112,2,2,4294498,5260.0,112.0,60,52,52,60,28960,29200,0.0,0.0,0.0
80,48936,0,0,0,0,0,0,60,52,1,1,0,60.0,52.0,60,52,52,60,28960,229,0.0,0.0,0.0
48637,53,0,0,14509,1,3406,0,65,81,1,1,0,65.0,81.0,81,65,65,81,0,0,2.0,0.0,0.0
443,45760,21504,84,0,0,0,0,5112,974,17,8,4294607,525060.0,52922.0,1406,52,52,1406,28960,29200,0.0,0.0,0.0
33020,443,0,0,0,0,0,0,276,172,5,3,4294405,164112.0,11260.0,60,52,52,60,29200,28960,3.0,0.0,0.0
46364,1984,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
50902,80,0,0,0,0,0,0,3590,642,8,6,0,3590.0,642.0,1500,52,52,1500,29200,5792,2.0,1.0,0.0
44566,443,0,0,0,0,0,0,328,224,6,4,4294717,328.0,224.0,60,52,52,60,29200,28960,3.0,0.0,0.0
46089,2910,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
42630,443,0,0,0,0,0,0,858,5700,7,16,4294873,858.0,4.4321268E7,1406,52,52,1406,29200,28960,3.0,0.0,0.0
5372,62069,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
39088,2875,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
57204,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
34950,53,0,0,34015,1,36,0,63,95,1,1,0,63.0,95.0,95,63,63,95,0,0,5.0,0.0,0.0
41304,21,0,0,0,0,0,0,60,40,1,1,0,60.0,40.0,60,40,40,60,29200,0,4.0,0.0,0.0
34505,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
62128,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
42968,52673,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
33235,53,0,0,62883,1,0,0,67,67,1,1,0,67.0,67.0,67,67,67,67,0,0,5.0,0.0,0.0
53780,80,0,0,0,0,0,0,2535,164,6,3,0,2535.0,164.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
51097,13178,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
52584,6919,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
39258,80,0,0,0,0,0,0,2233,1408,7,5,0,2233.0,1408.0,1500,52,52,1500,29200,26847,2.0,3.0,0.0
80,58934,0,0,0,0,0,0,60,52,1,1,0,60.0,52.0,60,52,52,60,28960,229,0.0,0.0,0.0
25136,64605,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
12593,9955,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
43990,80,0,0,0,0,0,0,415,3812,5,7,0,415.0,3812.0,1500,52,52,1500,29200,28960,4.0,0.0,0.0
80,33742,0,0,0,0,0,0,60,40,1,1,0,60.0,40.0,60,40,40,60,5792,0,0.0,0.0,5.0
28772,50978,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
54474,5060,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
64878,10004,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
63086,443,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,1.0,0.0,0.0
45706,80,0,0,0,0,0,0,3608,1902,8,6,0,3608.0,1902.0,1500,52,52,1500,29200,26847,2.0,2.0,0.0
80,44950,0,0,0,0,0,0,180,156,3,3,4294935,180.0,156.0,60,52,52,60,5792,229,0.0,0.0,0.0
60890,80,0,0,0,0,0,0,500,323,6,4,0,500.0,323.0,232,52,52,232,29200,28960,3.0,0.0,0.0
37261,2179,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
49636,80,44032,172,0,0,0,0,3612,1722,9,5,0,3612.0,1722.0,1500,52,52,1500,29200,28960,2.0,0.0,0.0
30162,26686,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
50696,80,0,0,0,0,0,0,420,0,7,0,0,420.0,0.0,60,60,0,60,29200,0,4.0,0.0,0.0
51145,51028,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
42086,80,0,0,0,0,0,0,404,271,4,3,0,404.0,271.0,240,52,52,240,29200,28960,3.0,0.0,0.0
54270,7512,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
443,42792,37120,145,0,0,0,0,5135,1138,18,11,4294342,525083.0,521086.0,1406,52,52,1406,28960,29200,0.0,0.0,0.0
35313,5922,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
51887,6567,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
58586,6788,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
17167,40643,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
43169,4224,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
52887,1259,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
2629,14062,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
23726,61437,0,0,0,0,0,0,48,40,1,1,0,48.0,40.0,48,40,40,48,4096,0,1.0,0.0,0.0
45860,52869,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
37399,53,0,0,47625,1,0,0,67,67,1,1,0,67.0,67.0,67,67,67,67,0,0,5.0,0.0,0.0
35083,4899,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
59934,53,0,0,29806,1,36,0,63,95,1,1,0,63.0,95.0,95,63,63,95,0,0,5.0,0.0,0.0
34475,903,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
31517,29427,0,0,0,0,0,0,48,0,1,0,0,48.0,0.0,48,48,0,48,4096,0,1.0,0.0,0.0
55622,21,0,0,0,0,0,530,125,158,3,2,0,582.0,533.0,105,52,52,105,229,46,4.0,1.0,0.0
55632,62548,0,0,0,0,0,0,350,0,1,0,0,350.0,0.0,350,350,0,350,0,0,0.0,0.0,0.0
52282,80,0,0,0,0,0,0,740,617,5,4,0,740.0,617.0,560,40,40,560,29200,65535,4.0,0.0,0.0
53215,3323,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
36636,80,0,0,0,0,0,0,216,180,4,3,4294951,216.0,180.0,60,52,52,60,29200,5792,3.0,0.0,0.0
35613,7019,0,0,0,0,0,0,44,40,1,1,0,44.0,40.0,44,40,40,44,1024,0,0.0,0.0,0.0
51720,1935,0,0,0,0,0,0,44,0,1,0,0,44.0,0.0,44,44,0,44,1024,0,0.0,0.0,0.0
